ID,Name,Sub-parts,Description,Cluster,Sub-cluster,Crossover,Characters,Content URL,Size,Connections,SSD Folder,SSD Root,Final X,Final Y,Final Z
657,Robots in Disguise,GAMMA and the Skateboarder / TITAN and the Toy Tank / UNIT and the Red Poppies,"GAMMA skateboards up and down its own dormant mech body doodling chalk galaxies, TITAN's small-boy avatar totes a tiny toy replica of itself like recursion committing a paperwork violation, and UNIT's avatar picks flowers gently enough to make you forget what flowers are usually about here.",welcome to the poppyverse,holomatter matters,,UNIT; UNITS,https://inpoppyfields.tumblr.com/tagged/robots%20in%20disguise/chrono,3,,,,164.81,263.23,95.76
51,"Robots In Disguise, In The Sky",p1 / p2,"UNIT and THUNDER have a very sincere conversation about purpose and meaning mid-recon-flight, because apparently even attack helicopters get existential on the clock. PILOT just enjoys watching UNIT show off in space.",welcome to the poppyverse,machine learnings,,UNIT; THUNDER; PILOT,,2,,welcome to the poppyverse/machine learnings,"robots in disguise, in the sky",76.03,-203.33,124.98
341,Roses,0 / 1,DONOR traces PILOT's scars by moonlight and reaches for her sketchbook instead of looking away -- vulnerability rendered as still life.,welcome to the poppyverse,steel and skin,,PILOT; DONOR; UNIT,,2,,welcome to the poppyverse/steel and skin,roses,312.67,61.04,49.79
363,Sartorial Sightings,,"PILOT and UNIT pass downtime cataloguing which hangar mechs look like they're wearing stilettos, corsets, or 80s shoulder pads, until UNIT turns it around and compares PILOT's hair to fiber optic cable.",welcome to the poppyverse,automated absurdity,,PILOT; UNIT,,1,,welcome to the poppyverse/automated absurdity,sartorial sightings,230.08,-29.19,225.98
611,SENTINEL - Sentience,,SENTINEL crosses the line from guarding to knowing it is guarding.,welcome to the poppyverse,unit spotlights,,SENTINEL; UNIT,https://inpoppyfields.tumblr.com/post/760312233618259968/spotlight-sentinel-nascence,1,,,,338.08,69.08,-216.34
647,SERAPHIM - Angel,,Gone before the halo could cool.,welcome to the poppyverse,unit spotlights,,SERPHIM,https://inpoppyfields.tumblr.com/post/790305076800602112/spotlight-seraphim-angel,1,,,,219.77,164.35,-165.28
209,Shower,,"UNIT picks out PILOT's shampoo with the focus of a bomb disposal unit. It is, somehow, one of the tenderest things in the archive.",welcome to the poppyverse,steel and skin,,PILOT; UNIT,,1,,welcome to the poppyverse/steel and skin,shower,150.14,-240.69,231.49
401,Shower Talk,,Post-mission locker room banter.,welcome to the poppyverse,pre piloting,,PILOT; LIEUTENANT,,1,,welcome to the poppyverse/pre piloting,shower talk,403.66,-119.42,240.51
177,Sick Call,A Bandage for a Tank / Sleepover / Relief,"TITAN's holomatter avatar just wants a bandaid; UNIT's just wants to steal a nap wrapped in PILOT's blanket, crutches and all. Scale doesn't matter to comfort.",welcome to the poppyverse,holomatter matters,,TITAN; PILOT; UNIT; DONOR,https://inpoppyfields.tumblr.com/tagged/sick%20call/chrono,3,,welcome to the poppyverse/holomatter matters,sick call,361.94,147.68,111.33
576,Skin & Steel,,A shower-room debrief.,welcome to the poppyverse,steel and skin,,PILOT; UNIT,https://inpoppyfields.tumblr.com/tagged/skin%20and%20steel/chrono,1,,welcome to the poppyverse/steel and skin,soft,241.75,149.82,14.82
558,Snapchat - The Redeye Flight,,"PILOT survives an economy-class redeye next to a screaming toddler worse than most of her actual missions, live-texting her slow descent into villain-origin-story delirium.",welcome to the poppyverse,pilot postings,,PILOT,,1,,welcome to the poppyverse/pilot postings,snapchat - the redeye flight,358.64,225.17,-86.27
394,Sound Check,,UNIT scares an entire squad of recruits out of their boots.,welcome to the poppyverse,automated absurdity,,UNIT; PILOT,,1,,welcome to the poppyverse/automated absurdity,sound check,470.87,97.47,-38.85
151,Space Cat,,"DONOR's cat inexplicably floats outside the station airlock, unbothered, unsuited, and extremely smug about it. She files it under things she is choosing not to think about.",welcome to the poppyverse,automated absurdity,,DONOR,,1,,welcome to the poppyverse/automated absurdity,space cat,178.66,-62.88,-162.27
213,Space Incident Reports,P1 / P2 / P3 / P4,A running log of deadpan letters and incident reports.,welcome to the poppyverse,space shit happens,,Cadet LL; Sergeant K; Lieutenant NN; Ensign RR; Lieutenant WW; Cadet DD; Ensign FF; Ensign LL; Lieutenant MM; DARK; GRIM; WRY; IRONY; SARCASM,,4,,welcome to the poppyverse/internal comms/space shit happens,space shit happens,310.57,-119.7,141.53
429,Stomach Rolls,,"PILOT explains human body insecurity to a quadrupedal mech with no stomach to roll, over sunset and hydraulic joints.",welcome to the poppyverse,steel and skin,,PILOT; UNIT,,1,,welcome to the poppyverse/steel and skin,stomach rolls,188.53,-160.71,-180.32
627,Subconscious Selections,,More growing pains,welcome to the poppyverse,holomatter matters,,UNIT; AUTOPILOT,https://inpoppyfields.tumblr.com/post/796915602683985920/subconscious-selections-shorts,1,,,,282.59,-4.22,-66.75
305,Systems of Mass Protection,,"A small army of titanic, terrifying machines walks through a broken world and doesn't break anything else. Restraint, it turns out, is also a form of protection.",welcome to the poppyverse,field logs,,UNIT; ERIEYE; TLAZOLTEOTL; PRISMA; FATA MORGANA,,1,,welcome to the poppyverse/machine learnings/battlefield logs,WEAPONS OF MASS PROTECTION,96.7,-85.88,-229.01
368,Tagging Ghosts,,"An old group chat, still active.",welcome to the poppyverse,internal comms,,PILOT; UNIT; DONOR; TITAN,,1,,welcome to the poppyverse/internal comms,tagging ghosts,358.22,-242.55,237.05
556,Thank You Notes,P1 / P2 / P3,"A running chain of sarcastic thank-you notes to everyone who nearly derailed the squad this week -- friendly mistakes, a badly thrown prop, a tool arm welded on backwards -- capped by UNIT thanking DONOR for permission to enter 'maximum effort mode.'",welcome to the poppyverse,pilot postings,,PILOT; UNIT; DONOR; RATCHET; COMMANDERCHAOS; MAJORS; GAMMA; STASH; LULU; CHAPLAIN; TITAN; BOOMERANG; SPANNER,,3,,welcome to the poppyverse/pilot postings,thank you notes,191.47,-252.57,-33.71
523,The Bird Brain,,"UNIT performs an unrequested mid-briefing split, startles a commander badly, and blames it entirely on a show-off recon bird named GAMMA. Accurate blame, probably.",welcome to the poppyverse,automated absurdity,,PILOT; UNIT; GAMMA; BRIGGS,,1,,welcome to the poppyverse/automated absurdity,the double splits - 2,432.87,46.82,127.13
42,The Black Lamb And The Blue Bird,p1 / p2 / p3,UNIT and GAMMA weather a corrosive storm and discover intimacy is basically data packets with better emotional bandwidth. PILOT just wants everyone to be soft for once.,welcome to the poppyverse,machine learnings,,UNIT; GAMMA; PILOT,,3,,welcome to the poppyverse/machine learnings,the black lamb and the blue bird,345.5,-119.18,191.54
689,The Deep Sea Arrives on Land,1 - The Little One / 2 - The Day Off / 3 - The Swim,"An ancient deep-sea intelligence attempts a gentle day on land in the body of a tiny plush orca, with mixed results and excellent beverages.",welcome to the poppyverse,unit spotlights,,PILOT; MIRA; civilians who did not consent to ontology,https://inpoppyfields.tumblr.com/tagged/the%20abyss%20arrives%20on%20land/chrono,3,,,,190.4,84.3,222.66
562,The Double Division,,"UNIT tries to lower itself to a commander's eye level for a 'face to face' talk and miscalculates the distance, turning a ten-ton mech into the world's largest, most uncomfortably close stoplight.",welcome to the poppyverse,automated absurdity,,PILOT; UNIT; BRIGGS,,1,,welcome to the poppyverse/automated absurdity,the double splits - 1,438.55,-66.71,-196.32
373,The Dreams,,"DONOR dreams of becoming a mechanical eye; PILOT dreams of DONOR vanishing, then wakes to find her still there, still breathing.",welcome to the poppyverse,beginnings,,DONOR; PILOT,,1,,welcome to the poppyverse/BEGINNINGS,3,448.08,-56.5,-203.31
610,The Driller,P1 / P2,It knows its job.,welcome to the poppyverse,unit spotlights,,DRILLER,https://inpoppyfields.tumblr.com/tagged/the%20driller/chrono,1,,,,173.24,-210.13,-164.21
595,The Final Night,,A quiet bedtime routine.,welcome to the poppyverse,beginnings,,PILOT; DONOR; UNIT,,1,,welcome to the poppyverse/BEGINNINGS,5v2-0 - the final night,293.72,69.33,-76.13
422,The First Night Together,,"PILOT and DONOR's first night bare of armor and secrets, all old scars and hand-poked tattoos and careful, reverent hands.",welcome to the poppyverse,dear donor,,PILOT; DONOR,,1,,welcome to the poppyverse/dear DONOR,the first night together,431.72,14.83,209.64
537,The First Nightmares Together,,"A shared bad dream, oddly in sync.",welcome to the poppyverse,dear donor,,PILOT; DONOR,,1,,welcome to the poppyverse/dear DONOR,the first nightmares together,107.41,-140.91,81.32
438,The Hangover,,"UNIT nurses a mechanical hangover after overcharging on energon, and gets zero sympathy from anyone in the room.",welcome to the poppyverse,automated absurdity,,UNIT; UNIT B; UNIT C; PILOT,,1,,welcome to the poppyverse/automated absurdity,the hangover,383.05,-158.45,-217.05
288,The Photo,,"A hazy, half-shadowed photograph of DONOR holding poppies at dusk, radiating the quiet ache of someone who was deeply loved and is already slipping into memory.",welcome to the poppyverse,dear donor,,DONOR,,1,,welcome to the poppyverse/dear DONOR,the photo,410.08,-166.02,184.71
680,The Piloting and the Piloted,P1 / P2,Pilot and machine blur into one control loop with feelings attached.,welcome to the poppyverse,internal comms,,PERSONNEL; UNITS,https://inpoppyfields.tumblr.com/tagged/the%20piloting%20and%20piloted/chrono,2,,,,202.4,154.97,182.1
83,The Problem,Around / Within,"Before the mechs, the real problem is the mess hall -- PILOT learns that being smaller, quieter, and better doesn't automatically buy her any friends.",welcome to the poppyverse,pre piloting,,PILOT; UNIT; LARKINS,,2,,welcome to the poppyverse/pre piloting,the enemy,374.58,-183.16,-17.46
531,The Swim,,"A plush toy orca goes for a ridiculously redundant swim, befriends an actual baby orca in Puget Sound, and briefly shows PILOT what she's really made of.",welcome to the poppyverse,mira - the little body,,PILOT; MIRA,,1,,welcome to the poppyverse/unit spotlights/MIRA - the little body,p3,125.88,-103.0,146.41
535,The Toasted CPU,,GAMMA crashes hard enough to wake up convinced it's a toaster.,welcome to the poppyverse,automated absurdity,,PILOT; THUNDER; GAMMA,https://inpoppyfields.tumblr.com/post/764811082799939584/the-toasted-cpu,1,,welcome to the poppyverse/automated absurdity,the toasted cpu,267.34,225.39,61.32
303,The Turtle And The Hare,,The fastest unit on the ground loses a footrace to a five-story tank. Physics files a complaint.,welcome to the poppyverse,automated absurdity,,PILOT; GAMMA; TITAN; Lt. J,https://inpoppyfields.tumblr.com/post/764471122494390272/defying-physics-blazing-fast,1,,welcome to the poppyverse/automated absurdity,the turtle and the hare,261.01,-191.03,-13.62
568,The Ugly,,"DONOR contemplates a rotting backyard fence and concludes that her kind of ugliness -- slow, quiet decay -- is just as real as PILOT's explosive kind, and doesn't cancel out the flowers blooming next to it.",welcome to the poppyverse,dear donor,,DONOR; PILOT,,1,,welcome to the poppyverse/dear DONOR,the ugly,285.64,12.34,-75.2
204,Touching Grass,,"UNIT lies flat on its back in the grass like an upended beetle, insists it's “restful.""",welcome to the poppyverse,automated absurdity,,PILOT; UNIT,,1,,welcome to the poppyverse/automated absurdity,touching grass,243.94,-73.81,177.77
29,Unauthorized Visitors,p1 / p2 / p3,"The base's mechanized units keep sneaking out in human avatars to skateboard, knit, and interrogate washing machines. Somebody should really revoke their leave privileges.",welcome to the poppyverse,holomatter matters,,GAMMA; SPARROW; CRUX; MIRA; THUNDER; BOREAS; UNIT; TITAN,https://inpoppyfields.tumblr.com/tagged/unauthorized%20visitors/chrono,3,,welcome to the poppyverse/holomatter matters,unauthorized visitors,484.65,-51.31,-162.74
95,Unexpected RAMifications,p1 / p2,"UNIT discovers that horns solve every problem, including 'PILOT had a nightmare.' The wall did not agree.",welcome to the poppyverse,machine learnings,,PILOT; UNIT,,2,,welcome to the poppyverse/machine learnings,unexpected RAMifications,168.64,-205.97,136.74
487,Units United,Highly Computed Command / Last Seen at Sea / Palace of the Piloted / Robots in Disguise,"Mecha commanders swap parenting gripes, units trade gossip about their pilots' cockpit habits, and vehicle-form units compare notes on failing to blend in with humans.",welcome to the poppyverse,internal comms,,COMMANDER_ZETA; PHOENIXRISING; GENERAL_AEGIS; COLOSSALCOMMANDER; VALKYRIE_FLIGHT; MAJOR_ATLAS; ARGUS_EYE; BRIMSTONE; MIRA; UNIT; SPARROW; THUNDER; GAMMA; TITAN; HALCYON; NOVA,,4,,welcome to the poppyverse/internal comms,units united,367.99,-143.99,-22.8
504,VIGIL,,"UNIT drags a barely-functioning soul fragment off a scrapyard of retired units, refuses to let it apologize for existing, and watches it choose the name Vigil.",welcome to the poppyverse,unit spotlights,,UNIT; VIGIL,https://inpoppyfields.tumblr.com/post/761642385125113856/spotlight-vigil,1,,welcome to the poppyverse/unit spotlights,VIGIL (DAM),434.15,-206.78,-177.96
186,Wardrobe Malfunction,,"A wardrobe malfunction, handled gracefully.",welcome to the poppyverse,steel and skin,,PILOT; UNIT,,1,,welcome to the poppyverse/steel and skin,nude,353.27,-214.1,58.27
502,When Sheep Fly,,"UNIT, built like a tetrapod tank, transforms into a jet through what amounts to sheer spite for physics, and everyone on base just has to live with it.",welcome to the poppyverse,automated absurdity,,PILOT; UNIT; GAMMA,https://inpoppyfields.tumblr.com/post/764434769923784704/defying-physics-when-sheep-fly,1,,welcome to the poppyverse/automated absurdity,when sheep fly,251.38,-68.9,-103.2
149,When Steel Breaks,p1 / p2,"A mech's first paper cut, and -- later -- the sound of a mech's alarm rendered as one unbroken paragraph.",welcome to the poppyverse,steel and skin,,UNIT; PILOT,,2,,welcome to the poppyverse/steel and skin,when steel breaks,318.83,12.12,138.96
117,Wild Night Out,v1 / v2,"UNIT and GAMMA discover mechanical inebriation exists, and PILOT finds out about it via the local news.",welcome to the poppyverse,automated absurdity,,UNIT; GAMMA; THUNDER; PILOT; Commander A,https://inpoppyfields.tumblr.com/tagged/wild%20nights%20out/chrono,2,,welcome to the poppyverse/automated absurdity,wild night out,127.18,-79.37,-186.3
293,Yellow Submarine,,A submarine crew nearly mutinies over someone humming Yellow Submarine.,welcome to the poppyverse,absolute absurdity,,MIRA; CAPTAIN,,1,,welcome to the poppyverse/absolute absurdity,yellow submarine,222.48,-40.28,154.37
458,Yes What It Looks Like,v0 / UNIT v1 / UNIT v2,"Ten mechs, five data-exchange rituals, and a scar inventory system with more tenderness in it than the manual admits to.",welcome to the poppyverse,automated absurdity,,UNIT A; UNIT B; UNIT C; UNIT D; UNIT E; UNIT F; UNIT G; UNIT H; UNIT I; UNIT J,,3,,welcome to the poppyverse/automated absurdity,yes what it looks like,169.43,9.09,5.9
738,[TRAILER] Poppy-cursed,,,,,,,https://www.youtube.com/watch?v=13ux-KJjlZY&list=PLcYNCq7mIrmw&index=1,,,,,1313.86,-169.05,-173.76
737,[TRAILER] Seeing Stars,,,,,,,https://www.youtube.com/watch?v=x91wm7NfH2Y&list=PLcYNCq7mIrmw&index=2,,,,,1344.0,524.39,99.12
736,[TRAILER] Something in the Air Tonight,,,,,,,https://www.youtube.com/watch?v=oUvxt9mwSjo&list=PLcYNCq7mIrmw&index=3,,,,,1267.98,-31.02,243.92
